,0
4721,1705589624.1456952
4722,1705589624.178554
4723,1705589624.211383
4724,1705589624.2442126
4725,1705589624.2770414
4726,1705589624.3098853
4727,1705589624.3427143
4728,1705589624.3755436
4729,1705589624.4083877
4730,1705589624.4412315
4731,1705589624.4740753
4732,1705589624.5069044
4733,1705589624.5397484
4734,1705589624.5725775
4735,1705589624.6054065
4736,1705589624.6382506
4737,1705589624.6710796
4738,1705589624.7039087
4739,1705589624.7367527
4740,1705589624.769567
4741,1705589624.802396
4742,1705589624.8352253
4743,1705589624.8680692
4744,1705589624.9008985
4745,1705589624.9337275
4746,1705589624.9665713
4747,1705589624.9994302
4748,1705589625.0322592
4749,1705589625.0650883
4750,1705589625.0979176
4751,1705589625.1307762
4752,1705589625.1636055
4753,1705589625.1964345
4754,1705589625.2292635
4755,1705589625.2621076
4756,1705589625.2949367
4757,1705589625.3277657
4758,1705589625.3606095
4759,1705589625.3934536
4760,1705589625.4262679
4761,1705589625.4590821
4762,1705589625.4919112
4763,1705589625.5247552
4764,1705589625.5575845
4765,1705589625.5903986
4766,1705589625.6232278
4767,1705589625.6560864
4768,1705589625.6889007
4769,1705589625.72173
4770,1705589625.7545738
4771,1705589625.7874029
4772,1705589625.8202322
4773,1705589625.8530464
4774,1705589625.8858755
4775,1705589625.9187045
4776,1705589625.9515634
4777,1705589625.9843924
4778,1705589626.0172215
4779,1705589626.0500507
4780,1705589626.0829096
4781,1705589626.1157386
4782,1705589626.1485677
4783,1705589626.1814117
4784,1705589626.2142556
4785,1705589626.2470846
4786,1705589626.2799137
4787,1705589626.312743
4788,1705589626.3456018
4789,1705589626.3784158
4790,1705589626.411245
4791,1705589626.4440744
4792,1705589626.476933
4793,1705589626.509762
4794,1705589626.542591
4795,1705589626.5754201
4796,1705589626.6082642
4797,1705589626.6410933
4798,1705589626.6739223
4799,1705589626.7067664
4800,1705589626.7396102
4801,1705589626.7724395
4802,1705589626.8052685
4803,1705589626.8380976
4804,1705589626.8709416
4805,1705589626.9037707
4806,1705589626.936585
4807,1705589626.969429
4808,1705589627.0022433
4809,1705589627.0350723
4810,1705589627.0679164
4811,1705589627.1007454
4812,1705589627.1335893
4813,1705589627.166448
4814,1705589627.1992772
4815,1705589627.2321064
4816,1705589627.2649355
4817,1705589627.297794
4818,1705589627.3306234
4819,1705589627.3634524
4820,1705589627.3962963
4821,1705589627.429155
4822,1705589627.4619842
4823,1705589627.4948132
4824,1705589627.5276425
4825,1705589627.560501
4826,1705589627.5933304
4827,1705589627.6261594
4828,1705589627.6589887
4829,1705589627.6918473
4830,1705589627.7246616
4831,1705589627.7574906
4832,1705589627.7903197
4833,1705589627.8231785
4834,1705589627.8560076
4835,1705589627.8888369
4836,1705589627.9216807
4837,1705589627.9545395
4838,1705589627.9873686
4839,1705589628.0201976
4840,1705589628.053027
4841,1705589628.0858855
4842,1705589628.1187146
4843,1705589628.151529
4844,1705589628.1843731
4845,1705589628.2172022
4846,1705589628.2500162
4847,1705589628.2828455
4848,1705589628.3156745
4849,1705589628.3485184
4850,1705589628.3813624
4851,1705589628.4141915
4852,1705589628.4470208
4853,1705589628.4798646
4854,1705589628.5127087
4855,1705589628.5455377
4856,1705589628.5783815
4857,1705589628.6112108
4858,1705589628.6440547
4859,1705589628.6768837
4860,1705589628.709713
4861,1705589628.742542
4862,1705589628.7754006
4863,1705589628.80823
4864,1705589628.8410442
4865,1705589628.8738732
4866,1705589628.906732
4867,1705589628.9395463
4868,1705589628.9723754
4869,1705589629.0052044
4870,1705589629.0380485
4871,1705589629.0708628
4872,1705589629.1036918
4873,1705589629.1365209
4874,1705589629.1693797
4875,1705589629.2022092
4876,1705589629.235038
4877,1705589629.267867
4878,1705589629.3007257
4879,1705589629.333555
4880,1705589629.3663988
4881,1705589629.399228
4882,1705589629.4320571
4883,1705589629.4648862
4884,1705589629.4977007
4885,1705589629.5305297
4886,1705589629.5633736
4887,1705589629.5962324
4888,1705589629.6290617
4889,1705589629.6618905
4890,1705589629.6947196
4891,1705589629.7275784
4892,1705589629.7604074
4893,1705589629.7932367
4894,1705589629.826066
4895,1705589629.8589096
4896,1705589629.891739
4897,1705589629.924568
4898,1705589629.957412
4899,1705589629.9902558
4900,1705589630.0230849
4901,1705589630.055914
4902,1705589630.0887582
4903,1705589630.1216166
4904,1705589630.154446
4905,1705589630.1872602
4906,1705589630.220104
4907,1705589630.252948
4908,1705589630.2857773
4909,1705589630.3186061
4910,1705589630.3514354
4911,1705589630.384294
4912,1705589630.4171083
4913,1705589630.4499376
4914,1705589630.4827814
4915,1705589630.5156255
4916,1705589630.5484545
4917,1705589630.5812836
4918,1705589630.6141126
4919,1705589630.646942
4920,1705589630.679771
4921,1705589630.7126
4922,1705589630.7454293
4923,1705589630.778273
4924,1705589630.811132
4925,1705589630.843961
4926,1705589630.8768048
4927,1705589630.909634
4928,1705589630.9424927
4929,1705589630.975322
4930,1705589631.0081658
4931,1705589631.040995
4932,1705589631.0738537
4933,1705589631.1066828
4934,1705589631.1395268
4935,1705589631.172356
4936,1705589631.2052147
4937,1705589631.238029
4938,1705589631.270858
4939,1705589631.3036873
4940,1705589631.336531
4941,1705589631.3693452
4942,1705589631.4021745
4943,1705589631.4350035
4944,1705589631.4678476
4945,1705589631.5006766
4946,1705589631.533491
4947,1705589631.5663202
4948,1705589631.599164
4949,1705589631.6319783
4950,1705589631.6648073
4951,1705589631.6976366
4952,1705589631.7304804
4953,1705589631.7633097
4954,1705589631.7961237
4955,1705589631.8289678
4956,1705589631.861782
4957,1705589631.8946111
4958,1705589631.9274256
4959,1705589631.9602547
4960,1705589631.9930842
4961,1705589632.0259278
4962,1705589632.0587568
4963,1705589632.091571
4964,1705589632.1244152
4965,1705589632.1572592
4966,1705589632.1900733
4967,1705589632.2229023
4968,1705589632.2557313
4969,1705589632.2885754
4970,1705589632.3214047
4971,1705589632.3542187
4972,1705589632.387048
4973,1705589632.4199066
4974,1705589632.452721
4975,1705589632.4855502
4976,1705589632.5183794
4977,1705589632.551238
4978,1705589632.584067
4979,1705589632.6168814
4980,1705589632.6497254
4981,1705589632.6825693
4982,1705589632.7153983
4983,1705589632.7482128
4984,1705589632.7810566
4985,1705589632.8139007
4986,1705589632.8467298
4987,1705589632.8795588
4988,1705589632.9123878
4989,1705589632.945232
4990,1705589632.9780462
4991,1705589633.0108604
4992,1705589633.0436895
4993,1705589633.0765188
4994,1705589633.1093478
4995,1705589633.142162
4996,1705589633.1749766
4997,1705589633.2078054
4998,1705589633.2406495
4999,1705589633.2734785
5000,1705589633.3063078
5001,1705589633.339122
5002,1705589633.371966
5003,1705589633.404795
5004,1705589633.4376242
5005,1705589633.4704535
5006,1705589633.503297
5007,1705589633.5361116
5008,1705589633.5689406
5009,1705589633.6017697
5010,1705589633.6346135
5011,1705589633.667428
5012,1705589633.700257
5013,1705589633.7330863
5014,1705589633.7659302
5015,1705589633.7987592
5016,1705589633.8315883
5017,1705589633.8644176
5018,1705589633.8972614
5019,1705589633.9300904
5020,1705589633.962905
5021,1705589633.995734
5022,1705589634.028578
5023,1705589634.061407
5024,1705589634.0942361
5025,1705589634.1270504
5026,1705589634.1598945
5027,1705589634.1927235
5028,1705589634.2255526
5029,1705589634.2583816
5030,1705589634.2911959
5031,1705589634.3240254
5032,1705589634.3568394
5033,1705589634.3896537
5034,1705589634.4224975
5035,1705589634.4553268
5036,1705589634.4881558
5037,1705589634.52097
5038,1705589634.5537992
5039,1705589634.5866432
5040,1705589634.6194575
5041,1705589634.6522868
5042,1705589634.6851158
5043,1705589634.7179744
5044,1705589634.7508037
5045,1705589634.7836328
5046,1705589634.8164618
5047,1705589634.8493207
5048,1705589634.882135
5049,1705589634.9149642
5050,1705589634.9477932
5051,1705589634.980637
5052,1705589635.0134664
5053,1705589635.0462806
5054,1705589635.0791245
5055,1705589635.1119683
5056,1705589635.1447976
5057,1705589635.1776266
5058,1705589635.2104557
5059,1705589635.2432997
5060,1705589635.2761288
5061,1705589635.3089578
5062,1705589635.3417869
5063,1705589635.3746457
5064,1705589635.407475
5065,1705589635.440304
5066,1705589635.473133
5067,1705589635.5059621
5068,1705589635.5387914
5069,1705589635.5716205
5070,1705589635.6044347
5071,1705589635.6372786
5072,1705589635.6701226
5073,1705589635.7029517
5074,1705589635.735781
5075,1705589635.7686248
5076,1705589635.8014688
5077,1705589635.834298
5078,1705589635.867127
5079,1705589635.899971
5080,1705589635.9328148
5081,1705589635.965644
5082,1705589635.998473
5083,1705589636.0313022
5084,1705589636.0641463
5085,1705589636.096975
5086,1705589636.1298044
5087,1705589636.1626482
5088,1705589636.195507
5089,1705589636.228336
5090,1705589636.2611651
5091,1705589636.2940092
5092,1705589636.326853
5093,1705589636.3596823
5094,1705589636.3925114
5095,1705589636.4253554
5096,1705589636.4581993
5097,1705589636.4910283
5098,1705589636.5238576
5099,1705589636.5567014
5100,1705589636.58956
5101,1705589636.6223893
5102,1705589636.6552184
5103,1705589636.6880474
5104,1705589636.7208767
5105,1705589636.7537057
5106,1705589636.7865348
5107,1705589636.8193638
5108,1705589636.852208
5109,1705589636.885052
5110,1705589636.9178662
5111,1705589636.9506953
5112,1705589636.9835243
5113,1705589637.0163832
5114,1705589637.0491974
5115,1705589637.0820265
5116,1705589637.1148555
5117,1705589637.1477144
5118,1705589637.1805434
5119,1705589637.2133725
5120,1705589637.2462165
5121,1705589637.2790754
5122,1705589637.3119044
5123,1705589637.3447335
5124,1705589637.3775625
5125,1705589637.4104214
5126,1705589637.4432504
5127,1705589637.4760945
5128,1705589637.5089235
5129,1705589637.5417824
5130,1705589637.5746262
5131,1705589637.6074553
5132,1705589637.6402843
5133,1705589637.6731284
5134,1705589637.7059577
5135,1705589637.738772
5136,1705589637.7716157
5137,1705589637.8044596
5138,1705589637.8372889
5139,1705589637.870118
5140,1705589637.902947
5141,1705589637.9357612
5142,1705589637.9685757
5143,1705589638.0014048
5144,1705589638.034234
5145,1705589638.067063
5146,1705589638.0999217
5147,1705589638.1327507
5148,1705589638.16558
5149,1705589638.1984239
5150,1705589638.2312677
5151,1705589638.264097
5152,1705589638.296926
5153,1705589638.3297553
5154,1705589638.362614
5155,1705589638.3954282
5156,1705589638.4282424
5157,1705589638.4610715
5158,1705589638.4939306
5159,1705589638.5267446
5160,1705589638.5595589
5161,1705589638.5923882
5162,1705589638.625232
5163,1705589638.6580613
5164,1705589638.6908903
5165,1705589638.7237341
5166,1705589638.7565782
5167,1705589638.7894073
5168,1705589638.8222363
5169,1705589638.8550801
5170,1705589638.8879242
5171,1705589638.9207532
5172,1705589638.9535825
5173,1705589638.9864264
5174,1705589639.0192702
5175,1705589639.0520992
5176,1705589639.0849288
5177,1705589639.1177576
5178,1705589639.1505868
5179,1705589639.183416
5180,1705589639.2162452
5181,1705589639.2490742
5182,1705589639.2819033
5183,1705589639.314747
5184,1705589639.3475764
5185,1705589639.3803906
5186,1705589639.4132197
5187,1705589639.4460785
5188,1705589639.4789076
5189,1705589639.5117366
5190,1705589639.5445657
5191,1705589639.5774245
5192,1705589639.6102388
5193,1705589639.6430678
5194,1705589639.6758971
5195,1705589639.7087557
5196,1705589639.741585
5197,1705589639.774414
5198,1705589639.807243
5199,1705589639.840102
5200,1705589639.872931
5201,1705589639.905775
5202,1705589639.938619
5203,1705589639.9714627
5204,1705589640.0043068
5205,1705589640.0371358
5206,1705589640.0699654
5207,1705589640.1028237
5208,1705589640.135638
5209,1705589640.168482
5210,1705589640.201311
5211,1705589640.2341552
5212,1705589640.266984
5213,1705589640.2998133
5214,1705589640.332657
5215,1705589640.3654714
5216,1705589640.3983006
5217,1705589640.4311297
5218,1705589640.4639592
5219,1705589640.496788
5220,1705589640.5296319
5221,1705589640.562461
5222,1705589640.5952754
5223,1705589640.6281192
5224,1705589640.660963
5225,1705589640.6937923
5226,1705589640.7266214
5227,1705589640.7594652
5228,1705589640.7923093
5229,1705589640.8251383
5230,1705589640.8579676
5231,1705589640.8908114
5232,1705589640.9236555
5233,1705589640.9564846
5234,1705589640.9892988
5235,1705589641.0221426
5236,1705589641.0549865
5237,1705589641.087801
5238,1705589641.12063
5239,1705589641.1534595
5240,1705589641.186318
5241,1705589641.2191322
5242,1705589641.2519612
5243,1705589641.2847903
5244,1705589641.3176343
5245,1705589641.3504486
5246,1705589641.383278
5247,1705589641.416107
5248,1705589641.448951
5249,1705589641.48178
5250,1705589641.514609
5251,1705589641.5474384
5252,1705589641.5802674
5253,1705589641.6130965
5254,1705589641.6459107
5255,1705589641.6787398
5256,1705589641.711584
5257,1705589641.7444277
5258,1705589641.777242
5259,1705589641.8100564
5260,1705589641.8428855
5261,1705589641.8757293
5262,1705589641.9085436
5263,1705589641.9413729
5264,1705589641.974202
5265,1705589642.0070605
5266,1705589642.0398898
5267,1705589642.072719
5268,1705589642.1055481
5269,1705589642.1384068
5270,1705589642.1712358
5271,1705589642.204065
5272,1705589642.236909
5273,1705589642.2697527
5274,1705589642.302582
5275,1705589642.3353963
5276,1705589642.3682253
5277,1705589642.4010842
5278,1705589642.4338984
5279,1705589642.4667275
5280,1705589642.4995565
5281,1705589642.5324154
5282,1705589642.5652447
5283,1705589642.5980737
5284,1705589642.6309028
5285,1705589642.6637614
5286,1705589642.6965907
5287,1705589642.729405
5288,1705589642.762234
5289,1705589642.7950633
5290,1705589642.8278775
5291,1705589642.8607066
5292,1705589642.8935208
5293,1705589642.9263647
5294,1705589642.9592087
5295,1705589642.9920378
5296,1705589643.024867
5297,1705589643.057696
5298,1705589643.09054
5299,1705589643.1233542
5300,1705589643.1561687
5301,1705589643.1889977
5302,1705589643.2218416
5303,1705589643.2546558
5304,1705589643.2874851
5305,1705589643.3203142
5306,1705589643.353158
5307,1705589643.3859873
5308,1705589643.4188015
5309,1705589643.4516454
5310,1705589643.4844894
5311,1705589643.5173037
5312,1705589643.550118
5313,1705589643.582947
5314,1705589643.6158059
5315,1705589643.6486204
5316,1705589643.6814494
5317,1705589643.7142932
5318,1705589643.747137
5319,1705589643.7799513
5320,1705589643.8127806
5321,1705589643.8456244
5322,1705589643.8784685
5323,1705589643.9112976
5324,1705589643.9441266
5325,1705589643.9769707
5326,1705589644.0098145
5327,1705589644.0426435
5328,1705589644.0754728
5329,1705589644.108287
5330,1705589644.1411161
5331,1705589644.173975
5332,1705589644.206804
5333,1705589644.2396333
5334,1705589644.2724624
5335,1705589644.305321
5336,1705589644.3381352
5337,1705589644.3709645
5338,1705589644.4037936
5339,1705589644.4366376
5340,1705589644.4694667
5341,1705589644.5022957
5342,1705589644.5351248
5343,1705589644.5679688
5344,1705589644.600798
5345,1705589644.6336122
5346,1705589644.6664412
5347,1705589644.6992853
5348,1705589644.7321146
5349,1705589644.7649434
5350,1705589644.7977874
5351,1705589644.8306315
5352,1705589644.8634603
5353,1705589644.8962896
5354,1705589644.9291334
5355,1705589644.9619775
5356,1705589644.9948065
5357,1705589645.0276356
5358,1705589645.0604796
5359,1705589645.0933235
5360,1705589645.1261525
5361,1705589645.1589818
5362,1705589645.1918256
5363,1705589645.224655
5364,1705589645.2574692
5365,1705589645.2902982
5366,1705589645.3231273
5367,1705589645.3559713
5368,1705589645.3888154
5369,1705589645.4216294
5370,1705589645.4544587
5371,1705589645.4872878
5372,1705589645.5201464
5373,1705589645.5529609
5374,1705589645.5857751
5375,1705589645.6186042
5376,1705589645.6514628
5377,1705589645.6842773
5378,1705589645.7171211
5379,1705589645.7499504
5380,1705589645.7827942
5381,1705589645.8156235
5382,1705589645.8484526
5383,1705589645.8812816
5384,1705589645.9141254
5385,1705589645.9469547
5386,1705589645.9797838
5387,1705589646.0125983
5388,1705589646.045457
5389,1705589646.0782712
5390,1705589646.1111002
5391,1705589646.1439292
5392,1705589646.1767733
5393,1705589646.2096024
5394,1705589646.2424166
5395,1705589646.275246
5396,1705589646.3080897
5397,1705589646.3409188
5398,1705589646.373748
5399,1705589646.406577
5400,1705589646.4393916
5401,1705589646.4722207
5402,1705589646.5050497
5403,1705589646.537864
5404,1705589646.5707078
5405,1705589646.6035666
5406,1705589646.636381
5407,1705589646.66921
5408,1705589646.702039
5409,1705589646.7348979
5410,1705589646.767727
5411,1705589646.8005562
5412,1705589646.8334
5413,1705589646.8662438
5414,1705589646.8990731
5415,1705589646.9319022
5416,1705589646.9647312
5417,1705589646.9975753
5418,1705589647.0304043
5419,1705589647.0632186
5420,1705589647.0960627
5421,1705589647.1289065
5422,1705589647.1617355
5423,1705589647.1945648
5424,1705589647.2274086
5425,1705589647.2602675
5426,1705589647.293082
5427,1705589647.3259108
5428,1705589647.35874
5429,1705589647.3915842
5430,1705589647.4244132
5431,1705589647.4572275
5432,1705589647.4900565
5433,1705589647.5229151
5434,1705589647.5557296
5435,1705589647.5885587
5436,1705589647.6213877
5437,1705589647.6542168
5438,1705589647.687046
5439,1705589647.7198606
5440,1705589647.7526894
5441,1705589647.7855186
5442,1705589647.8183773
5443,1705589647.8512065
5444,1705589647.8840356
5445,1705589647.9168794
5446,1705589647.9497232
5447,1705589647.9825525
5448,1705589648.0153816
5449,1705589648.0482106
5450,1705589648.0810695
5451,1705589648.1138837
5452,1705589648.146698
5453,1705589648.1795273
5454,1705589648.212371
5455,1705589648.2452002
5456,1705589648.2780294
5457,1705589648.3108733
5458,1705589648.343732
5459,1705589648.3765612
5460,1705589648.4093902
5461,1705589648.4422343
5462,1705589648.475078
5463,1705589648.507922
5464,1705589648.5407512
5465,1705589648.5735803
5466,1705589648.6064389
5467,1705589648.6392534
5468,1705589648.6720824
5469,1705589648.7049263
5470,1705589648.7377703
5471,1705589648.7705994
5472,1705589648.8034284
5473,1705589648.8362725
5474,1705589648.8691163
5475,1705589648.9019454
5476,1705589648.9347746
5477,1705589648.967604
5478,1705589649.000433
5479,1705589649.0332916
5480,1705589649.0661209
5481,1705589649.0989647
5482,1705589649.1317937
5483,1705589649.1646526
5484,1705589649.1974669
5485,1705589649.230296
5486,1705589649.2631252
5487,1705589649.295969
5488,1705589649.328798
5489,1705589649.361627
5490,1705589649.3944712
5491,1705589649.427315
5492,1705589649.4601443
5493,1705589649.4929733
5494,1705589649.5258024
5495,1705589649.5586612
5496,1705589649.5914903
5497,1705589649.6243193
5498,1705589649.6571486
5499,1705589649.6899924
5500,1705589649.7228215
5501,1705589649.7556357
5502,1705589649.7884798
5503,1705589649.8213236
5504,1705589649.8541677
5505,1705589649.886982
5506,1705589649.919811
5507,1705589649.9526699
5508,1705589649.985499
5509,1705589650.018328
5510,1705589650.051172
5511,1705589650.0839863
5512,1705589650.1168153
5513,1705589650.1496444
5514,1705589650.1824737
5515,1705589650.2153027
5516,1705589650.2481616
5517,1705589650.2809906
5518,1705589650.3138196
5519,1705589650.3466785
5520,1705589650.3795223
5521,1705589650.4123664
5522,1705589650.445181
5523,1705589650.4780245
5524,1705589650.5108685
5525,1705589650.5436976
5526,1705589650.576512
5527,1705589650.609341
5528,1705589650.642185
5529,1705589650.675014
5530,1705589650.707843
5531,1705589650.7406723
5532,1705589650.7735164
5533,1705589650.8063455
5534,1705589650.8391745
5535,1705589650.8720038
5536,1705589650.9048476
5537,1705589650.937662
5538,1705589650.970491
5539,1705589651.0033348
5540,1705589651.0361788
5541,1705589651.0690079
5542,1705589651.1018372
5543,1705589651.1346662
5544,1705589651.16751
5545,1705589651.2003393
5546,1705589651.2331684
5547,1705589651.2659974
5548,1705589651.2988265
5549,1705589651.331641
5550,1705589651.36447
5551,1705589651.397299
5552,1705589651.430143
5553,1705589651.462987
5554,1705589651.495816
5555,1705589651.52866
5556,1705589651.561489
5557,1705589651.594348
5558,1705589651.627177
5559,1705589651.660006
5560,1705589651.6928353
5561,1705589651.7256942
5562,1705589651.758523
5563,1705589651.791352
5564,1705589651.824196
5565,1705589651.8570402
5566,1705589651.8898692
5567,1705589651.9226983
5568,1705589651.955542
5569,1705589651.9883862
5570,1705589652.0212152
5571,1705589652.0540445
5572,1705589652.0868886
5573,1705589652.1197321
5574,1705589652.1525614
5575,1705589652.1853905
5576,1705589652.2182195
5577,1705589652.2510784
5578,1705589652.2839074
5579,1705589652.3167367
5580,1705589652.3495805
5581,1705589652.3824394
5582,1705589652.4152536
5583,1705589652.4480827
5584,1705589652.4809117
5585,1705589652.513741
5586,1705589652.54657
5587,1705589652.5793993
5588,1705589652.6122432
5589,1705589652.645087
5590,1705589652.6779459
5591,1705589652.7107599
5592,1705589652.7435892
5593,1705589652.7764332
5594,1705589652.809277
5595,1705589652.842106
5596,1705589652.8749204
5597,1705589652.9077644
5598,1705589652.9406083
5599,1705589652.9734375
5600,1705589653.0062666
5601,1705589653.0391104
5602,1705589653.0719545
5603,1705589653.1047835
5604,1705589653.1376126
5605,1705589653.1704566
5606,1705589653.2033005
5607,1705589653.2361147
5608,1705589653.268944
5609,1705589653.301773
5610,1705589653.334632
5611,1705589653.367461
5612,1705589653.4002752
5613,1705589653.433119
5614,1705589653.4659631
5615,1705589653.4987922
5616,1705589653.5316212
5617,1705589653.5644503
5618,1705589653.597309
5619,1705589653.6301234
5620,1705589653.6629527
5621,1705589653.6957817
5622,1705589653.728596
5623,1705589653.761425
5624,1705589653.7942395
5625,1705589653.8270686
5626,1705589653.8598976
5627,1705589653.8927565
5628,1705589653.9255855
5629,1705589653.9583998
5630,1705589653.991229
5631,1705589654.024073
5632,1705589654.056902
5633,1705589654.0897164
5634,1705589654.1225603
5635,1705589654.155404
5636,1705589654.1882334
5637,1705589654.2210624
5638,1705589654.2539062
5639,1705589654.286765
5640,1705589654.3195941
5641,1705589654.3524232
5642,1705589654.3852673
5643,1705589654.418111
5644,1705589654.4509401
5645,1705589654.4837546
5646,1705589654.5165985
5647,1705589654.5494573
5648,1705589654.5822864
5649,1705589654.6151154
5650,1705589654.6479447
5651,1705589654.6808033
5652,1705589654.7136323
5653,1705589654.7464764
5654,1705589654.7793055
5655,1705589654.8121643
5656,1705589654.8449934
5657,1705589654.8778224
5658,1705589654.9106665
5659,1705589654.9434955
5660,1705589654.9763246
5661,1705589655.0091686
5662,1705589655.0419977
5663,1705589655.0748417
5664,1705589655.1076856
5665,1705589655.1405294
5666,1705589655.1733587
5667,1705589655.2062025
5668,1705589655.2390614
5669,1705589655.2718904
5670,1705589655.3047194
5671,1705589655.3375638
5672,1705589655.3704076
5673,1705589655.4032366
5674,1705589655.4360657
5675,1705589655.4689095
5676,1705589655.5017684
5677,1705589655.5345976
5678,1705589655.567412
5679,1705589655.6002557
5680,1705589655.6330998
5681,1705589655.6659434
5682,1705589655.6987727
5683,1705589655.7316017
5684,1705589655.7644608
5685,1705589655.7972896
5686,1705589655.8301334
5687,1705589655.8629627
5688,1705589655.8958213
5689,1705589655.9286506
5690,1705589655.9614944
5691,1705589655.9943385
5692,1705589656.0271971
5693,1705589656.0600412
5694,1705589656.09287
5695,1705589656.1257143
5696,1705589656.1585581
5697,1705589656.1913872
5698,1705589656.224231
5699,1705589656.25706
5700,1705589656.2899191
5701,1705589656.3227777
5702,1705589656.355607
5703,1705589656.3884358
5704,1705589656.42128
5705,1705589656.4541385
5706,1705589656.4869678
5707,1705589656.5197968
5708,1705589656.5526407
5709,1705589656.5854995
5710,1705589656.6183434
5711,1705589656.6511726
5712,1705589656.6840165
5713,1705589656.71689
5714,1705589656.7497191
5715,1705589656.7825632
5716,1705589656.815407
5717,1705589656.8482656
5718,1705589656.881095
5719,1705589656.9139388
5720,1705589656.9467828
5721,1705589656.9796414
5722,1705589657.0124707
5723,1705589657.0453148
5724,1705589657.0781586
5725,1705589657.1110024
5726,1705589657.1438465
5727,1705589657.1766903
5728,1705589657.2095342
5729,1705589657.242393
5730,1705589657.2752368
5731,1705589657.3080661
5732,1705589657.34091
5733,1705589657.373739
5734,1705589657.406583
5735,1705589657.439412
5736,1705589657.4722412
5737,1705589657.5050855
5738,1705589657.5379586
5739,1705589657.5708027
5740,1705589657.6036317
5741,1705589657.6364756
5742,1705589657.6693492
5743,1705589657.7021782
5744,1705589657.7350223
5745,1705589657.7678661
5746,1705589657.8007252
5747,1705589657.833554
5748,1705589657.8663979
5749,1705589657.8992271
5750,1705589657.932086
5751,1705589657.9649298
5752,1705589657.9977589
5753,1705589658.030603
5754,1705589658.0634615
5755,1705589658.0962908
5756,1705589658.1291199
5757,1705589658.1619637
5758,1705589658.1948225
5759,1705589658.2276516
5760,1705589658.2604806
5761,1705589658.2933247
5762,1705589658.3261836
5763,1705589658.3590126
5764,1705589658.3918564
5765,1705589658.4247003
5766,1705589658.457559
5767,1705589658.490403
5768,1705589658.5232322
5769,1705589658.556076
5770,1705589658.58892
5771,1705589658.621764
5772,1705589658.654608
5773,1705589658.687437
5774,1705589658.7202811
5775,1705589658.7531397
5776,1705589658.7859838
5777,1705589658.8188128
5778,1705589658.8516567
5779,1705589658.8845153
5780,1705589658.9173594
5781,1705589658.9502034
5782,1705589658.9830472
5783,1705589659.0159206
5784,1705589659.04875
5785,1705589659.0815792
5786,1705589659.114423
5787,1705589659.1472816
5788,1705589659.1801107
5789,1705589659.2129402
5790,1705589659.2457693
5791,1705589659.2786279
5792,1705589659.311457
5793,1705589659.3443007
5794,1705589659.37713
5795,1705589659.4099739
5796,1705589659.442803
5797,1705589659.475647
5798,1705589659.5084763
5799,1705589659.541335
5800,1705589659.5741787
5801,1705589659.6070077
5802,1705589659.6398518
5803,1705589659.6726956
5804,1705589659.7055397
5805,1705589659.738354
5806,1705589659.7711978
5807,1705589659.8040419
5808,1705589659.836871
5809,1705589659.8697
5810,1705589659.902544
5811,1705589659.9353878
5812,1705589659.9682467
5813,1705589660.0010908
5814,1705589660.0339198
5815,1705589660.0667636
5816,1705589660.0996225
5817,1705589660.1324515
5818,1705589660.1652808
5819,1705589660.1981099
5820,1705589660.2309685
5821,1705589660.2637975
5822,1705589660.2966266
5823,1705589660.3294709
5824,1705589660.3623295
5825,1705589660.3951585
5826,1705589660.4280024
5827,1705589660.4608316
5828,1705589660.4936903
5829,1705589660.5265193
5830,1705589660.5593634
5831,1705589660.5921924
5832,1705589660.6250513
5833,1705589660.6578803
5834,1705589660.6907096
5835,1705589660.7235534
5836,1705589660.7563972
5837,1705589660.7892265
5838,1705589660.8220556
5839,1705589660.8548994
5840,1705589660.8877435
5841,1705589660.9205878
5842,1705589660.9534016
5843,1705589660.9862306
5844,1705589661.01906
5845,1705589661.051889
5846,1705589661.0847182
5847,1705589661.1175473
5848,1705589661.150391
5849,1705589661.183235
5850,1705589661.2160642
5851,1705589661.2488933
5852,1705589661.281737
5853,1705589661.3145812
5854,1705589661.3474252
5855,1705589661.3802543
5856,1705589661.413098
5857,1705589661.445957
5858,1705589661.478786
5859,1705589661.51163
5860,1705589661.544459
5861,1705589661.5773327
5862,1705589661.6101618
5863,1705589661.642991
5864,1705589661.675835
5865,1705589661.7086787
5866,1705589661.7415078
5867,1705589661.774337
5868,1705589661.807181
5869,1705589661.8400395
5870,1705589661.8728836
5871,1705589661.9057126
5872,1705589661.9385417
5873,1705589661.9714005
5874,1705589662.0042295
5875,1705589662.0370588
5876,1705589662.0698879
5877,1705589662.1027467
5878,1705589662.1355758
5879,1705589662.1684048
5880,1705589662.201249
5881,1705589662.2340631
5882,1705589662.266907
5883,1705589662.299736
5884,1705589662.3325653
5885,1705589662.3654091
5886,1705589662.398268
5887,1705589662.431097
5888,1705589662.4639263
5889,1705589662.4967554
5890,1705589662.529614
5891,1705589662.562443
5892,1705589662.5952723
5893,1705589662.6281013
5894,1705589662.6609607
5895,1705589662.6937892
5896,1705589662.7266183
5897,1705589662.7594624
5898,1705589662.792321
5899,1705589662.8251503
5900,1705589662.8579793
5901,1705589662.8908083
5902,1705589662.923667
5903,1705589662.9564962
5904,1705589662.9893253
5905,1705589663.0221694
5906,1705589663.055028
5907,1705589663.0878572
5908,1705589663.1206863
5909,1705589663.1535304
